first_name,last_name,dob,last_active,score,member_since,state,source,company_name
Deborah,Ray,1969/05/18,2018/05/23,71,2008,AK,golf,"Brown, Vasquez and Sanchez"
Angela,Reid,1965/02/26,2018/06/05,67,1997,HI,golf,Rivera Ltd
Heather,Reynolds,1970/05/02,2018/01/17,45,2001,OR,golf,Hunter Ltd
Amy,Nguyen,1989/11/10,2018/10/20,56,1997,MI,golf,
Laura,Smith,1989/10/07,2018/03/08,65,1991,KY,golf,"Mullen, Huffman and Vasquez"
Billy,Greene,1982/11/18,2018/12/01,33,1999,UT,golf,"Hopkins, Barnes and Ward"
Amy,Barry,1962/01/09,2018/10/30,78,1977,SD,golf,Rivera Ltd
Rose,Romero,1976/07/19,2018/12/02,38,2014,PA,golf,Hunter Ltd
Theresa,Smith,1975/05/11,2018/01/29,81,1993,NV,golf,"Martin, Mcknight and Clark"
Anna,Shepard,1983/01/21,2018/02/16,69,2007,ME,golf,"Hopkins, Barnes and Ward"
Alicia,Gilbert,1970/08/23,2018/04/10,86,1999,WY,golf,"Jackson, Carlson and Contreras"
Jacob,Ramirez,1971/11/19,2018/03/11,53,2007,CT,golf,"Alvarez, Schaefer and Robertson"
April,Harvey,1970/08/16,2018/08/22,54,1994,WV,golf,Parker Group
Robert,Sandoval,1987/05/18,2018/07/05,63,2018,TN,golf,"Brown, Vasquez and Sanchez"
Jacob,Harrison,1980/11/18,2018/09/03,54,2004,ND,golf,"Brown, Vasquez and Sanchez"
Karen,Harris,1996/06/23,2018/07/06,33,2006,KS,golf,"Jackson, Carlson and Contreras"
Jessica,Stevens,1995/03/23,2018/06/19,61,2012,FL,golf,"Martin, Mcknight and Clark"
Richard,Dickson,1996/01/19,2018/01/21,44,2017,AZ,golf,"Brown, Vasquez and Sanchez"
Henry,Weber,1981/05/05,2018/01/30,84,2009,DE,golf,
Michele,Calhoun,1972/06/29,2018/10/24,55,1989,NC,golf,Mcdonald Inc
Peter,James,1962/08/05,2018/12/04,66,1971,PA,golf,Rivera-Morrow
Rachel,Baxter,1967/12/21,2018/09/25,90,2006,MS,golf,"Mullen, Huffman and Vasquez"
Jennifer,Cannon,1994/05/24,2018/05/07,72,2005,AL,golf,"Jackson, Carlson and Contreras"
Ashley,Ellis,1975/02/20,2018/09/11,32,1997,MN,golf,"Kelley, Gilbert and Jackson"
Kelly,Kramer,1961/07/22,2018/09/29,52,2010,SC,golf,Mcdonald Inc
Philip,Howell,1967/08/11,2018/09/02,75,1986,NH,golf,Parker Group
Martin,Kim,1986/05/17,2018/04/18,57,1992,NE,golf,"Martin, Mcknight and Clark"
David,Hoffman,1989/02/14,2018/04/25,61,2017,AZ,golf,"Brown, Vasquez and Sanchez"
Megan,Marsh,1959/05/16,2018/10/14,41,2008,NM,golf,Rivera-Morrow
Robert,Edwards,1960/09/23,2018/06/27,34,2009,ND,golf,Taylor-Alvarez
Pamela,Thompson,1985/09/27,2018/02/10,87,1996,MN,golf,Scott and Sons
Mark,Meyer,1983/12/20,2018/10/30,96,1989,WY,golf,Pearson Group
Ashley,Evans,1962/08/01,2018/07/26,53,1989,AL,golf,"Jackson, Carlson and Contreras"
Natalie,Hernandez,1980/01/09,2018/08/29,39,1988,NE,golf,"Smith, Torres and Matthews"
David,Lee,1969/04/14,2018/04/30,36,1975,MA,golf,Keller Group
Clarence,Williams,1973/08/06,2018/02/06,38,1986,DE,golf,"Mullen, Huffman and Vasquez"
Jerry,Blake,1964/08/03,2018/06/24,88,2018,IL,golf,Taylor-Alvarez
Susan,Lopez,1971/08/14,2018/07/17,52,1990,CT,golf,Williams-Stephenson
Cindy,Mcmahon,1963/04/27,2018/03/21,85,2002,UT,golf,Keller Group
Andrew,Johnson,1987/09/24,2018/06/25,62,2000,GA,golf,Scott and Sons
Leah,Brown,1962/12/17,2018/04/27,60,1991,MN,golf,"Alvarez, Schaefer and Robertson"
Laura,Lopez,1976/03/26,2018/04/19,63,1978,PA,golf,"Alvarez, Schaefer and Robertson"
Lisa,Williams,1969/11/19,2018/09/05,51,1983,MS,golf,"Martin, Mcknight and Clark"
Amy,Perry,1963/06/13,2018/01/11,42,2018,MO,golf,"Smith, Torres and Matthews"
Susan,Villegas,1990/02/04,2018/04/28,65,1998,OR,golf,Rivera-Morrow
Anne,Hicks,1975/07/17,2018/10/19,30,1999,CA,golf,"Mullen, Huffman and Vasquez"
Lisa,Hoover,1961/06/09,2018/06/03,34,2014,IL,golf,"Smith, Torres and Matthews"
Tracey,Brady,1990/12/04,2018/05/27,55,2013,DE,golf,"Jackson, Carlson and Contreras"
Christina,Avila,1978/10/07,2018/07/23,53,1985,NV,golf,Taylor-Alvarez
Diana,Peters,1963/06/07,2018/04/20,42,1998,ME,golf,Peterson and Sons
Peter,Palmer,1981/10/26,2018/06/11,69,1983,UT,golf,Williams-Stephenson
Zoe,Richardson,1997/09/10,2018/12/19,60,1998,RI,golf,Rivera Ltd
Julie,Coleman,1972/10/22,2018/09/27,52,1988,NY,golf,"Alvarez, Schaefer and Robertson"
Noah,Hill,1999/01/08,2018/10/29,44,2001,NV,golf,Pearson Group
Jamie,Washington,1982/07/26,2018/06/23,30,1985,ND,golf,Rivera-Morrow
Frederick,Potter,1962/12/23,2018/02/15,86,2006,RI,golf,Mcdonald Inc
Scott,Thomas,1993/06/29,2018/03/24,95,1994,MT,golf,Rivera Ltd
David,Mcguire,1961/11/12,2018/08/06,64,1975,SD,golf,Peterson and Sons
Tiffany,Reyes,1990/03/06,2018/04/09,43,1999,WY,golf,"Mullen, Huffman and Vasquez"
Rachel,Franklin,1961/07/29,2018/10/09,87,1971,IA,golf,Keller Group
Timothy,Walsh,1983/01/22,2018/07/07,47,2008,MT,golf,"Smith, Torres and Matthews"
Alejandra,Moore,1959/12/11,2018/07/29,38,2009,NH,golf,
Allison,Boyle,1998/02/03,2018/07/12,47,2008,IL,golf,"Martin, Mcknight and Clark"
Robyn,Lopez,1959/01/23,2018/03/17,90,2009,NC,golf,Bruce Inc
Elizabeth,Adkins,1960/05/06,2018/12/08,96,1979,WA,golf,Taylor-Alvarez
Elizabeth,Perez,1960/02/22,2018/04/24,57,1970,LA,golf,"Alvarez, Schaefer and Robertson"
Donna,Sherman,1962/01/26,2018/06/12,49,2000,MD,golf,"Hopkins, Barnes and Ward"
Anthony,Carrillo,1972/10/08,2018/12/11,92,2011,AK,golf,Bruce Inc
Darlene,Alvarez,1965/04/04,2018/02/04,53,2007,ND,golf,Scott and Sons
Christian,Castaneda,1995/11/27,2018/05/21,82,1998,FL,golf,"Jackson, Carlson and Contreras"
Brooke,Gallagher,1976/06/17,2018/10/07,94,2005,ME,golf,Parker Group
Andrea,Washington,1987/03/17,2018/06/23,62,1995,CA,golf,Scott and Sons
Robert,Marquez,1988/01/13,2018/01/11,53,2015,MA,golf,Rivera Ltd
Robin,Dunlap,1983/09/14,2018/11/04,93,1998,OH,golf,Parker Group
Christopher,Richardson,1981/06/19,2019/01/08,96,2013,OH,golf,Parker Group
Linda,Robertson,1987/02/17,2018/04/09,82,1999,MS,golf,"Hopkins, Barnes and Ward"
Cory,Jones,1965/10/06,2018/04/07,30,1989,DE,golf,Taylor-Alvarez
Benjamin,Greene,1984/03/04,2018/09/29,76,1995,NY,golf,Parker Group
Kelly,Nelson,1978/04/16,2018/06/09,98,1981,WY,golf,Scott and Sons
Scott,Waller,1961/07/18,2018/12/12,40,1979,KY,golf,Mcdonald Inc
Jackie,Padilla,1981/06/28,2018/09/15,91,2002,AK,golf,"Mullen, Huffman and Vasquez"
Tyler,Martinez,1994/06/07,2018/11/22,65,1997,MI,golf,"Kelley, Gilbert and Jackson"
Paul,Rivera,1968/03/14,2018/10/24,93,2014,OR,golf,"Martin, Mcknight and Clark"
Michael,Shaw,1962/01/19,2018/07/13,85,2011,KY,golf,"Brown, Vasquez and Sanchez"
Cory,Bailey,1980/09/23,2018/05/15,96,1982,DC,golf,Parker Group
Brittany,Smith,1973/12/09,2018/08/15,34,1993,MI,golf,Hunter Ltd
Christopher,Cruz,1991/04/06,2018/11/14,88,2008,IA,golf,Scott and Sons
Nathan,Rodriguez,1976/07/13,2018/09/30,90,1986,NV,golf,Parker Group
Eric,Stevenson,1987/07/02,2018/01/14,41,2002,MD,golf,"Jackson, Carlson and Contreras"
Joyce,Davis,1963/08/12,2018/04/10,43,2002,NM,golf,Pearson Group
Elizabeth,Rodriguez,1967/06/14,2018/07/09,63,1986,NV,golf,Peterson and Sons
Jacob,Miller,1981/08/03,2018/02/09,96,1986,MS,golf,Rivera-Morrow
Seth,Gonzalez,1998/02/28,2018/09/09,57,2017,GA,golf,Scott and Sons
Austin,Bailey,1963/08/10,2018/01/09,63,2007,MT,golf,Pearson Group
Breanna,Smith,1975/04/08,2018/02/05,71,1982,KY,golf,Scott and Sons
Isabel,Davidson,1963/10/21,2018/03/01,58,1990,DE,golf,"Hopkins, Barnes and Ward"
Edward,Wilson,1976/07/01,2018/04/17,70,2009,NY,golf,Pearson Group
Tyler,Thompson,1990/04/21,2018/04/12,37,2003,MD,golf,Rivera Ltd
Michael,Montoya,1988/09/16,2018/11/05,90,1989,MO,golf,"Kelley, Gilbert and Jackson"
Amanda,Moore,1971/06/07,2018/02/25,48,2018,ID,golf,Mcdonald Inc
Lisa,Reid,1967/09/19,2018/02/17,32,1974,AR,golf,Scott and Sons
Michael,Montgomery,1967/07/28,2018/09/17,39,2016,GA,golf,Williams-Stephenson
Sandra,Martinez,1972/10/20,2018/06/04,68,1975,FL,golf,"Kelley, Gilbert and Jackson"
Timothy,Herman,1991/09/07,2018/06/06,37,2017,DC,golf,"Smith, Torres and Matthews"
Allison,Hunter,1967/03/16,2018/09/21,52,1998,TN,golf,Hunter Ltd
Shaun,Little,1973/12/21,2018/03/16,34,1974,MN,golf,Rivera-Morrow
Rebecca,Nguyen,1972/03/26,2018/06/24,58,1990,CO,golf,"Kelley, Gilbert and Jackson"
Jacob,Parker,1974/04/05,2018/06/08,33,1980,WY,golf,Parker Group
Douglas,Garrison,1966/06/19,2018/01/10,39,1986,KY,golf,Parker Group
Lauren,Barnes,1978/12/27,2018/06/17,56,2014,MA,golf,Hunter Ltd
Jason,Reed,1972/12/28,2018/02/02,80,1989,IA,golf,"Jackson, Carlson and Contreras"
Bobby,Powell,1964/01/11,2018/12/02,71,1990,WV,golf,Peterson and Sons
Jeremy,Lopez,1979/07/13,2018/12/07,33,1991,UT,golf,Bruce Inc
David,Allen,1983/03/29,2018/04/24,58,1988,MO,golf,"Jackson, Carlson and Contreras"
Brian,Swanson,1977/03/24,2018/05/17,46,1985,OR,golf,"Kelley, Gilbert and Jackson"
Miranda,Moreno,1971/06/12,2018/07/01,67,1972,HI,golf,"Jackson, Carlson and Contreras"
Dalton,Estes,1974/02/13,2018/07/21,48,2006,OH,golf,"Hopkins, Barnes and Ward"
Andrew,Sanchez,1987/07/11,2018/11/12,31,2015,KS,golf,"Brown, Vasquez and Sanchez"
Robert,Robinson,1983/04/16,2018/03/18,41,1986,NV,golf,"Brown, Vasquez and Sanchez"
Eddie,Burke,1975/01/23,2018/12/02,87,2014,DE,golf,"Alvarez, Schaefer and Robertson"
Robert,Payne,1960/07/04,2018/01/27,76,1988,DE,golf,Williams-Stephenson
Michael,Douglas,1977/04/28,2018/05/28,75,1990,KS,golf,Williams-Stephenson
Laura,Gomez,1971/06/19,2018/08/09,73,1995,VT,golf,Bruce Inc
Martin,Young,1979/03/18,2018/09/08,49,1985,NC,golf,Bruce Inc
Jorge,Palmer,1974/09/13,2018/05/31,83,1986,WV,golf,Williams-Stephenson
Jonathon,Whitehead,1970/12/16,2018/04/27,52,1983,MN,golf,"Hopkins, Barnes and Ward"
Scott,Miller,1965/12/17,2018/05/22,56,1989,SD,golf,"Mullen, Huffman and Vasquez"
Ricardo,Moore,1964/08/15,2018/08/20,32,2007,CT,golf,Mcdonald Inc
Aaron,Barrera,1966/01/15,2018/06/01,61,1988,NJ,golf,Parker Group
Deborah,Bell,1983/06/29,2018/08/16,95,1993,MA,golf,Rivera Ltd
Shelly,Cline,1976/12/28,2018/08/19,57,1999,VT,golf,"Smith, Torres and Matthews"
Ian,Johnson,1998/04/28,2018/06/23,88,2002,OH,golf,Mcdonald Inc
Melissa,Wright,1997/11/19,2018/05/05,80,2017,GA,golf,"Mullen, Huffman and Vasquez"
Hannah,Smith,1978/05/04,2018/11/26,42,1980,SC,golf,"Kelley, Gilbert and Jackson"
Michael,Young,1980/04/08,2018/12/05,97,2007,CA,golf,
Joshua,Johnson,1963/11/21,2018/08/17,95,1984,MN,golf,"Martin, Mcknight and Clark"
Tina,Boyle,1985/03/30,2018/10/16,70,2013,SC,golf,"Hopkins, Barnes and Ward"
Jacqueline,Lee,1985/03/20,2018/10/10,55,1999,IL,golf,"Smith, Torres and Matthews"
Daniel,Escobar,1970/06/06,2018/01/16,66,1999,AR,golf,"Smith, Torres and Matthews"
Monica,Nelson,1961/06/12,2018/03/26,93,2007,MO,golf,"Alvarez, Schaefer and Robertson"
Joshua,Bowen,1997/07/31,2018/07/09,43,2004,WY,golf,Williams-Stephenson
Michael,Nguyen,1983/01/13,2018/09/26,97,2004,WA,golf,Mcdonald Inc
Karen,Williams,1965/07/26,2018/10/17,72,1970,ID,golf,Scott and Sons
Ryan,Andrade,1979/07/28,2018/04/04,93,1986,SC,golf,Peterson and Sons
Samuel,Sanford,1978/04/05,2018/03/31,42,2010,CT,golf,Parker Group
Sharon,James,1989/11/24,2018/01/18,74,2015,MA,golf,"Alvarez, Schaefer and Robertson"
Bridget,Perez,1981/09/08,2018/05/28,96,1992,MT,golf,Rivera Ltd
Brian,Erickson,1984/11/12,2018/01/27,62,1991,OH,golf,"Smith, Torres and Matthews"
Carl,Koch,1971/12/18,2018/04/25,82,2008,WA,golf,Keller Group
Jason,Hartman,1980/11/14,2018/12/02,52,1991,MN,golf,"Brown, Vasquez and Sanchez"
Samantha,Lynch,1981/09/01,2018/10/27,88,2010,ID,golf,
Jeffrey,Johnson,1994/08/28,2019/01/08,38,2017,TX,golf,Keller Group
Megan,Martin,1976/10/10,2018/05/22,41,1988,LA,golf,"Martin, Mcknight and Clark"
Gregory,Anderson,1996/03/03,2018/10/10,68,2009,LA,golf,Peterson and Sons
Diane,Kennedy,1960/07/11,2018/03/10,43,2010,NH,golf,Bruce Inc
Ellen,Rodriguez,1964/03/07,2018/02/27,95,1987,WI,golf,Keller Group
Jeremy,Sutton,1971/11/29,2018/01/09,35,1977,KS,golf,Bruce Inc
Robert,Carter,1991/02/05,2018/07/22,38,1994,FL,golf,Rivera-Morrow
Kristina,Barrett,1983/08/18,2018/03/02,75,1996,NV,golf,Rivera Ltd
Arthur,Cabrera,1983/06/18,2018/10/27,73,1991,NH,golf,Rivera Ltd
Richard,Boone,1977/04/03,2018/12/13,37,2014,CO,golf,"Alvarez, Schaefer and Robertson"
Ronnie,Smith,1972/01/18,2018/05/12,84,2007,CA,golf,"Jackson, Carlson and Contreras"
Michelle,Hunt,1961/09/22,2018/02/13,89,2001,IN,golf,Pearson Group
Bryan,Willis,1959/12/04,2018/11/25,59,1980,MO,golf,"Smith, Torres and Matthews"
Michael,Callahan,1993/06/18,2018/09/13,95,2012,VT,golf,"Mullen, Huffman and Vasquez"
Harold,Simon,1972/09/30,2018/05/09,60,2002,AK,golf,"Hopkins, Barnes and Ward"
Derek,Simpson,1979/04/26,2018/06/11,37,2010,MS,golf,Williams-Stephenson
Veronica,Sutton,1961/04/22,2018/03/22,67,2008,FL,golf,"Jackson, Carlson and Contreras"
Ashley,Jackson,1993/04/26,2018/11/08,85,2013,NM,golf,Taylor-Alvarez
John,Cunningham,1973/12/09,2018/01/10,31,2012,WY,golf,Mcdonald Inc
Carolyn,Barnes,1987/03/31,2018/11/29,34,2009,HI,golf,"Smith, Torres and Matthews"
Andrea,Walter,1989/05/01,2018/09/03,84,1995,OH,golf,Williams-Stephenson
Lisa,Allison,1959/06/14,2018/02/19,75,1978,NE,golf,Parker Group
Stephanie,Macias,1980/09/28,2018/03/02,54,2002,MA,golf,Williams-Stephenson
Aaron,Smith,1977/03/28,2018/11/28,37,1981,SD,golf,"Martin, Mcknight and Clark"
John,Kelley,1974/08/21,2018/07/13,94,2004,NV,golf,Parker Group
Eric,Anderson,1978/09/20,2018/06/05,80,2004,WA,golf,Scott and Sons
Matthew,Aguilar,1967/12/13,2018/04/06,65,1975,ND,golf,Peterson and Sons
Scott,Young,1968/12/29,2018/02/08,61,1991,OH,golf,"Smith, Torres and Matthews"
Terri,Mitchell,1971/02/01,2018/07/05,90,1991,IL,golf,"Jackson, Carlson and Contreras"
Grant,Moore,1966/05/27,2018/07/08,40,1985,OH,golf,"Smith, Torres and Matthews"
Melanie,Guerrero,1968/12/30,2018/12/11,35,2016,FL,golf,"Martin, Mcknight and Clark"
Kelli,Moore,1982/10/21,2018/04/03,36,1989,RI,golf,Hunter Ltd
Melissa,Pena,1992/10/20,2018/01/22,98,1995,VT,golf,"Martin, Mcknight and Clark"
Jordan,Mcclure,1991/04/10,2018/10/25,49,2018,DC,golf,"Mullen, Huffman and Vasquez"
Debbie,Warner,1971/11/10,2018/03/06,67,1987,WY,golf,"Mullen, Huffman and Vasquez"
Susan,Underwood,1974/01/08,2018/04/29,38,2000,ME,golf,"Smith, Torres and Matthews"
Tyler,Jacobson,1976/09/10,2018/06/23,92,2012,IL,golf,Parker Group
Bruce,Johnson,1977/05/28,2018/05/13,81,1978,LA,golf,"Alvarez, Schaefer and Robertson"
Julie,Perkins,1969/04/24,2018/05/11,40,2008,VA,golf,Hunter Ltd
Troy,Sellers,1986/09/01,2018/05/10,30,2004,MT,golf,
Lisa,Lewis,1974/07/27,2018/05/19,63,1997,MO,golf,Taylor-Alvarez
Lisa,Guerra,1971/03/22,2018/03/28,42,1972,VT,golf,Williams-Stephenson
Aaron,Ruiz,1964/03/14,2018/12/20,52,1982,WI,golf,Peterson and Sons
Erin,Dixon,1998/08/10,2018/08/13,94,2015,AR,golf,Parker Group
Shawn,Fitzgerald,1965/05/17,2018/11/04,56,2017,NV,golf,Hunter Ltd
Kimberly,Johns,1972/10/22,2018/07/04,97,2017,NE,golf,"Alvarez, Schaefer and Robertson"
Ruben,Stanley,1962/02/05,2018/10/21,51,2002,RI,golf,Peterson and Sons
Vincent,Stephens,1979/05/29,2018/04/25,54,2005,SD,golf,Williams-Stephenson
James,Willis,1971/11/16,2018/02/25,57,1985,MO,golf,
Jodi,Flynn,1986/07/11,2018/10/05,53,2013,AL,golf,"Smith, Torres and Matthews"
Debra,Hall,1964/09/12,2018/03/29,89,2013,AL,golf,Keller Group
Robert,Smith,1965/05/01,2018/04/04,89,1991,WA,golf,Taylor-Alvarez
Caitlin,Wells,1990/06/02,2018/03/20,73,2017,MA,golf,Hunter Ltd
Emily,Moore,1993/11/05,2018/08/02,87,2017,AR,golf,Taylor-Alvarez
Kim,Hansen,1959/03/01,2018/09/22,77,1979,AL,golf,"Alvarez, Schaefer and Robertson"
Emily,Lara,1978/05/29,2018/02/04,64,2016,ME,golf,Rivera-Morrow
Eric,Tanner,1961/10/30,2018/04/28,94,2003,DC,golf,Rivera-Morrow
Donna,Young,1964/07/30,2018/03/22,97,2017,LA,golf,Scott and Sons
James,Garner,1970/03/16,2018/10/17,70,1973,MO,golf,Rivera Ltd
Shawn,Manning,1986/12/30,2018/05/07,39,1998,RI,golf,"Mullen, Huffman and Vasquez"
Michelle,Anderson,1993/06/30,2018/07/26,69,2010,SC,golf,Mcdonald Inc
Rachael,Villegas,1972/12/22,2018/07/04,77,1981,WA,golf,Pearson Group
Morgan,Copeland,1978/06/15,2018/02/25,97,1984,AZ,golf,Williams-Stephenson
Jennifer,Garcia,1971/09/02,2018/11/17,60,1987,AR,golf,Pearson Group
Geoffrey,Meyer,1971/09/07,2018/11/20,87,1987,DE,golf,"Brown, Vasquez and Sanchez"
Peter,Moyer,1980/08/11,2018/02/13,61,1985,WY,golf,Mcdonald Inc
Dustin,Gibbs,1994/02/22,2018/02/07,50,2005,KY,golf,"Brown, Vasquez and Sanchez"
Christopher,Riley,1994/01/11,2018/03/13,61,2018,KY,golf,Peterson and Sons
Richard,Ross,1966/01/01,2018/07/02,91,2004,KS,golf,"Kelley, Gilbert and Jackson"
Shannon,Peters,1962/12/15,2018/09/11,85,2014,UT,golf,"Mullen, Huffman and Vasquez"
Cory,Benton,1974/02/24,2018/10/11,97,1996,NH,golf,
Alice,Rhodes,1965/02/17,2018/06/09,51,2010,CO,golf,"Hopkins, Barnes and Ward"
Bryan,Allen,1967/07/03,2018/12/03,36,1976,UT,golf,Pearson Group
Edward,Wilkerson,1990/05/20,2018/10/10,76,1995,HI,golf,Taylor-Alvarez
Kirsten,Malone,1962/12/07,2018/05/23,88,1976,AR,golf,Peterson and Sons
Ernest,Porter,1984/06/13,2018/02/11,55,1991,DE,golf,Rivera-Morrow
Todd,Romero,1964/01/22,2019/01/03,73,1973,NE,golf,Parker Group
Gregory,Wood,1975/02/18,2018/12/10,76,2013,ID,golf,"Mullen, Huffman and Vasquez"
Diana,Wilkerson,1964/07/03,2018/03/26,40,1995,DE,golf,"Martin, Mcknight and Clark"
Stacey,Cooke,1997/10/12,2018/06/02,30,2018,TX,golf,Rivera Ltd
Maria,Evans,1968/01/11,2018/10/28,74,1990,IL,golf,Taylor-Alvarez
David,Davis,1962/04/14,2018/07/30,40,1995,NH,golf,"Martin, Mcknight and Clark"
Nicholas,Barnes,1973/01/13,2018/06/29,48,2008,IN,golf,"Mullen, Huffman and Vasquez"
Kenneth,Carlson,1978/08/05,2018/05/02,86,2003,NY,golf,"Mullen, Huffman and Vasquez"
Carol,Parker,1992/01/05,2018/10/03,74,2001,WI,golf,Williams-Stephenson
Jonathan,Spencer,1967/06/17,2018/07/26,65,1973,TX,golf,Pearson Group
Jared,Yang,1985/04/26,2018/07/20,37,1997,IL,golf,Rivera-Morrow
Charles,Patterson,1983/08/08,2018/09/24,57,2000,CT,golf,Pearson Group
Amber,Riley,1967/02/13,2018/04/30,69,1979,NC,golf,"Martin, Mcknight and Clark"
Alexis,Davis,1959/03/12,2018/02/02,33,2014,PA,golf,Hunter Ltd
Michelle,Mckee,1971/09/27,2018/08/03,73,1991,RI,golf,"Hopkins, Barnes and Ward"
Patricia,Li,1982/02/24,2018/07/21,63,2010,IN,golf,Peterson and Sons
Richard,Mccormick,1975/03/04,2018/10/25,80,2007,NM,golf,
Kirsten,Dixon,1962/05/12,2018/07/07,84,2011,AZ,golf,"Smith, Torres and Matthews"
Amanda,Griffin,1987/11/15,2018/08/12,80,2009,NJ,golf,Scott and Sons
Steven,Page,1996/03/15,2018/12/28,92,2001,WA,golf,
Charlene,Jones,1986/08/04,2018/06/08,40,1990,MT,golf,"Jackson, Carlson and Contreras"
Brianna,Green,1975/01/04,2018/11/24,55,2012,OR,golf,"Brown, Vasquez and Sanchez"
William,Moore,1970/10/26,2018/08/10,31,2008,OH,golf,"Martin, Mcknight and Clark"
David,Brown,1976/06/02,2018/04/18,83,2001,IL,golf,"Mullen, Huffman and Vasquez"
Tricia,Holland,1989/06/02,2018/10/05,40,2005,MT,golf,"Mullen, Huffman and Vasquez"
Christopher,Chavez,1963/08/01,2019/01/04,57,1979,MD,golf,"Jackson, Carlson and Contreras"
Toni,Lewis,1976/03/11,2018/07/28,84,1992,TN,golf,Pearson Group
Tina,Williams,1967/11/27,2018/09/23,55,1979,CO,golf,Taylor-Alvarez
Daniel,Molina,1982/10/13,2018/05/03,88,1993,WI,golf,"Mullen, Huffman and Vasquez"
Denise,Diaz,1979/09/17,2018/06/22,58,2001,WY,golf,"Kelley, Gilbert and Jackson"
Gabriel,Chaney,1987/06/03,2018/12/04,73,2000,NJ,golf,Taylor-Alvarez
Stacy,Henderson,1987/12/18,2018/08/22,97,1989,MD,golf,"Jackson, Carlson and Contreras"
Jesus,Pennington,1980/06/16,2018/12/13,60,2005,NV,golf,Mcdonald Inc
Debra,Key,1959/07/20,2018/03/10,92,1984,SD,golf,Peterson and Sons
Mary,Allison,1994/04/11,2018/08/14,90,2011,ME,golf,"Martin, Mcknight and Clark"
Jason,Bowman,1967/03/07,2018/09/12,34,1970,AK,golf,Peterson and Sons
Rebecca,Hawkins,1981/10/12,2018/08/05,61,2015,NH,golf,Peterson and Sons
Shannon,Everett,1978/09/08,2018/10/31,75,1990,MA,golf,
Jonathan,Moore,1995/10/12,2018/12/05,67,2006,NE,golf,"Alvarez, Schaefer and Robertson"
Nathaniel,Braun,1993/06/22,2018/01/23,62,2018,NH,golf,Williams-Stephenson
Wendy,Campbell,1961/11/25,2018/11/11,88,1977,UT,golf,Bruce Inc
Christian,Hensley,1991/02/22,2018/07/22,51,2015,WI,golf,Peterson and Sons
Elizabeth,Taylor,1973/02/20,2018/06/25,54,1999,MI,golf,Mcdonald Inc
Michelle,Wheeler,1982/01/12,2018/02/11,30,2005,AK,golf,Pearson Group
Michael,Cross,1995/09/30,2018/10/13,77,2007,AL,golf,"Jackson, Carlson and Contreras"
Nicole,Ortega,1970/07/16,2018/12/25,68,2015,ME,golf,"Mullen, Huffman and Vasquez"
Kathleen,Knight,1982/12/23,2018/04/18,38,2009,FL,golf,"Mullen, Huffman and Vasquez"
Paul,Ward,1979/01/25,2018/05/09,78,2003,NE,golf,Pearson Group
Craig,Scott,1984/01/17,2018/09/22,81,2016,SD,golf,Pearson Group
Yvette,Holt,1985/05/12,2018/04/17,60,2014,DC,golf,Scott and Sons
Elizabeth,Rose,1964/10/03,2018/04/02,93,1970,AZ,golf,"Smith, Torres and Matthews"
Michael,Davenport,1983/12/01,2018/06/08,76,1997,KY,golf,
Charles,Castaneda,1987/01/21,2018/04/24,33,2006,AR,golf,Taylor-Alvarez
Christine,Fischer,1959/04/04,2018/02/18,90,1983,NC,golf,Hunter Ltd
Mark,Jackson,1970/06/26,2018/01/13,86,2014,MT,golf,"Brown, Vasquez and Sanchez"
Cesar,Chase,1966/05/01,2018/09/11,69,2004,AR,golf,"Kelley, Gilbert and Jackson"
Jason,Stewart,1985/05/13,2018/11/09,30,1996,MI,golf,Pearson Group
Christina,Thornton,1975/06/21,2018/07/13,88,1991,KS,golf,"Martin, Mcknight and Clark"
Jeffrey,Lawrence,1985/08/22,2018/07/26,77,2008,VT,golf,"Brown, Vasquez and Sanchez"
Patricia,Jackson,1985/05/13,2018/10/20,75,1997,CA,golf,Mcdonald Inc
Lauren,Robertson,1986/04/30,2018/02/10,39,1991,ID,golf,Parker Group
Patricia,Sheppard,1991/09/07,2018/05/18,47,2016,ID,golf,
Crystal,Johnson,1964/10/24,2018/10/08,93,2015,IN,golf,Hunter Ltd
Timothy,Hanson,1966/08/09,2018/08/29,86,2011,AZ,golf,"Jackson, Carlson and Contreras"
John,Garrett,1993/04/13,2018/06/25,60,2003,OR,golf,Pearson Group
Christina,Howard,1982/04/28,2018/11/07,86,2012,WA,golf,Scott and Sons
Courtney,Orozco,1969/06/10,2018/03/16,30,2000,KS,golf,"Alvarez, Schaefer and Robertson"
Marcus,Jackson,1978/08/16,2018/09/22,97,1993,NM,golf,"Kelley, Gilbert and Jackson"
Tracy,Pineda,1967/07/02,2018/04/29,75,1998,IN,golf,"Hopkins, Barnes and Ward"
Jeremy,Russell,1964/08/31,2018/04/30,34,2006,UT,golf,Rivera Ltd
Brianna,Rodriguez,1987/11/10,2018/01/20,54,2000,HI,golf,"Smith, Torres and Matthews"
Rebecca,Fuentes,1986/07/27,2018/06/29,34,2007,ID,golf,Mcdonald Inc
Jacob,Alexander,1972/07/07,2018/08/29,47,1996,ND,golf,Keller Group
Gabriela,Peterson,1971/03/12,2018/06/01,51,2011,MT,golf,"Brown, Vasquez and Sanchez"
Jason,Little,1971/06/26,2018/01/28,58,1979,VA,golf,Pearson Group
