first_name,last_name,dob,last_active,score,member_since,state,source,company_name
Jeremy,Miller,1996/06/08,2018/03/30,48,1986,SD,golf,"Smith, Torres and Matthews"
Gordon,Green,1981/03/11,2018/04/26,62,1975,LA,golf,
Philip,Collins,1987/12/19,2018/10/05,39,1986,DC,golf,"Kelley, Gilbert and Jackson"
Jennifer,Cardenas,1996/02/18,2018/07/23,65,1990,CT,golf,Pearson Group
Patrick,Reed,1988/08/20,2018/02/01,71,1975,UT,golf,Parker Group
Amber,Stevens,1996/08/16,2018/03/25,54,1990,OR,golf,Peterson and Sons
Joshua,Bell,1988/05/23,2018/01/20,51,1981,CA,golf,Pearson Group
Mary,Klein,1982/04/26,2018/02/22,39,1980,MT,golf,"Martin, Mcknight and Clark"
Karen,Rodriguez,1985/07/05,2018/09/01,71,1973,IL,golf,"Martin, Mcknight and Clark"
Rhonda,Thompson,1985/08/18,2018/08/18,36,1978,TN,golf,"Brown, Vasquez and Sanchez"
Todd,Reese,1985/02/27,2018/08/30,59,1972,FL,golf,"Kelley, Gilbert and Jackson"
Thomas,Tyler,1985/11/29,2018/12/22,91,1977,UT,golf,Williams-Stephenson
Joanna,Smith,1997/09/25,2018/07/29,67,1994,MA,golf,"Jackson, Carlson and Contreras"
Timothy,White,1995/10/25,2018/08/21,78,1987,CO,golf,"Smith, Torres and Matthews"
John,Flores,1998/04/02,2018/01/31,50,1979,IN,golf,Williams-Stephenson
Rachel,Gonzales,1990/01/10,2018/09/30,90,1982,MN,golf,Taylor-Alvarez
Douglas,Brown,1995/11/06,2019/01/01,56,1982,ME,golf,"Jackson, Carlson and Contreras"
Chase,Burke,1997/02/06,2018/08/17,61,1983,OH,golf,Taylor-Alvarez
Bryan,Santiago,1986/10/06,2018/07/31,87,1981,WA,golf,"Alvarez, Schaefer and Robertson"
Robert,Rosario,1986/10/16,2018/06/17,64,1984,ME,golf,Keller Group
Robert,Stanton,1995/06/17,2018/07/12,41,1981,SD,golf,Peterson and Sons
Joseph,Watson,1990/01/01,2018/12/24,99,1975,MT,golf,Scott and Sons
Paul,Kim,1998/11/09,2018/07/09,67,1980,MN,golf,"Alvarez, Schaefer and Robertson"
Kathryn,Henderson,1983/10/26,2018/06/23,77,1971,WI,golf,"Martin, Mcknight and Clark"
Jeffrey,Miller,1984/12/04,2019/01/04,49,1974,IL,golf,
Theresa,Leonard,1981/03/31,2018/02/01,99,1978,MI,golf,
Karla,Anderson,1990/04/22,2018/04/17,99,1978,NV,golf,"Alvarez, Schaefer and Robertson"
Kimberly,Duncan,1984/09/26,2018/01/16,77,1984,RI,golf,Taylor-Alvarez
Anthony,Harris,1984/09/09,2018/07/22,63,1977,NM,golf,Taylor-Alvarez
Roberta,Nielsen,1993/09/07,2018/02/08,83,1983,ME,golf,Rivera Ltd
Aaron,Schmidt,1985/12/21,2018/12/29,73,1976,AL,golf,"Hopkins, Barnes and Ward"
Julie,Owen,1984/08/01,2019/01/03,71,1981,IL,golf,Scott and Sons
William,Smith,1996/09/05,2018/11/14,54,1973,CT,golf,Rivera Ltd
Mark,Merritt,1986/07/17,2018/08/16,39,1977,NE,golf,"Alvarez, Schaefer and Robertson"
Roy,Nichols,1988/04/24,2018/08/28,72,1981,KS,golf,"Kelley, Gilbert and Jackson"
Miguel,Stevens,1980/09/02,2018/04/02,80,1971,MD,golf,Rivera Ltd
Dan,Turner,1995/11/11,2018/04/23,53,1985,DE,golf,
Gary,Smith,1982/05/03,2018/07/05,30,1970,SD,golf,Pearson Group
Nicole,Doyle,1977/05/17,2018/05/30,75,1973,IN,golf,Scott and Sons
Robert,Ellis,1995/04/29,2018/10/27,62,1972,UT,golf,Rivera-Morrow
James,Jones,1987/03/13,2018/03/07,91,1976,CT,golf,Bruce Inc
Anthony,Green,1998/09/24,2018/12/10,87,1996,KY,golf,Parker Group
Ralph,Williams,1998/10/09,2018/08/11,58,1974,NH,golf,"Martin, Mcknight and Clark"
Michael,Palmer,1993/11/26,2018/09/21,32,1970,NC,golf,
Emma,Carroll,1990/04/19,2018/08/19,40,1981,MD,golf,"Smith, Torres and Matthews"
Jennifer,Clark,1998/03/27,2019/01/04,73,1977,OK,golf,Mcdonald Inc
Brooke,Robinson,1980/09/01,2019/01/01,95,1980,DE,golf,Taylor-Alvarez
Michael,Moore,1977/07/14,2018/12/04,59,1975,FL,golf,"Mullen, Huffman and Vasquez"
Justin,Clayton,1976/09/02,2018/12/04,40,1971,MN,golf,Keller Group
Eric,Stewart,1983/03/06,2018/07/04,31,1978,MI,golf,Scott and Sons
Jacqueline,Munoz,1995/03/29,2018/07/06,49,1977,PA,golf,
Frederick,Greer,1995/08/03,2018/04/12,85,1984,SD,golf,"Martin, Mcknight and Clark"
Howard,Robertson,1992/01/22,2018/06/30,94,1983,WY,golf,Keller Group
Ryan,Vargas,1978/07/20,2018/08/17,36,1977,NE,golf,"Smith, Torres and Matthews"
Stephen,Murphy,1998/05/21,2018/03/02,35,1985,NC,golf,Hunter Ltd
Adam,Jones,1989/08/01,2018/03/25,84,1984,WY,golf,"Martin, Mcknight and Clark"
Ronald,Coleman,1976/05/16,2018/08/08,45,1975,CO,golf,"Smith, Torres and Matthews"
Matthew,Cox,1991/08/21,2018/04/05,31,1990,NJ,golf,Bruce Inc
Brian,Zhang,1986/10/17,2018/09/04,52,1977,DE,golf,"Martin, Mcknight and Clark"
Amy,Smith,1990/01/30,2018/07/07,47,1982,CA,golf,"Jackson, Carlson and Contreras"
Misty,Bradley,1992/02/21,2018/06/07,40,1972,GA,golf,"Kelley, Gilbert and Jackson"
Matthew,Williams,1989/03/11,2018/11/22,67,1972,KY,golf,"Jackson, Carlson and Contreras"
Catherine,Wallace,1994/12/27,2018/11/24,62,1972,SD,golf,"Mullen, Huffman and Vasquez"
Christian,Edwards,1982/02/03,2018/07/02,70,1971,MO,golf,Peterson and Sons
Peggy,Gonzalez,1998/04/02,2018/06/12,48,1984,AK,golf,Hunter Ltd
Caleb,Harris,1992/08/04,2018/02/12,99,1975,AK,golf,"Brown, Vasquez and Sanchez"
Karen,Tate,1990/12/12,2018/01/23,31,1976,OR,golf,Rivera-Morrow
John,Cross,1983/05/31,2018/04/13,53,1980,NM,golf,"Brown, Vasquez and Sanchez"
Daniel,Valdez,1998/12/09,2018/05/13,83,1979,WV,golf,Hunter Ltd
Paul,Mcgrath,1996/05/08,2018/05/07,55,1975,UT,golf,Parker Group
Emily,Sandoval,1997/05/17,2018/11/21,73,1990,VT,golf,"Brown, Vasquez and Sanchez"
Laura,Parker,1972/05/10,2018/11/28,85,1971,NC,golf,"Brown, Vasquez and Sanchez"
Katherine,Hunter,1976/08/12,2018/09/07,60,1973,NV,golf,Keller Group
Kaylee,Goodwin,1987/01/26,2018/08/14,43,1973,NH,golf,Parker Group
Tammy,Melton,1994/11/17,2018/10/07,89,1980,NH,golf,Rivera-Morrow
Jessica,Webb,1994/01/28,2018/01/25,77,1971,NY,golf,"Mullen, Huffman and Vasquez"
Crystal,Cummings,1988/03/20,2018/06/08,77,1986,NH,golf,
Claudia,Smith,1994/04/29,2018/11/14,90,1971,VA,golf,Rivera-Morrow
Ryan,Kidd,1981/08/26,2018/08/02,88,1973,KY,golf,Pearson Group
Zachary,Oneill,1977/08/24,2018/02/01,62,1971,WY,golf,Mcdonald Inc
Kathleen,Smith,1998/06/07,2018/10/07,91,1988,MN,golf,"Hopkins, Barnes and Ward"
Johnathan,King,1989/03/18,2018/05/30,77,1970,MI,golf,"Jackson, Carlson and Contreras"
Trevor,Estrada,1989/05/04,2018/12/07,66,1978,WV,golf,"Hopkins, Barnes and Ward"
Anita,Potter,1988/05/30,2018/08/29,41,1981,MN,golf,Peterson and Sons
Jason,Ballard,1997/08/06,2018/12/17,37,1976,OK,golf,Keller Group
Jesse,Torres,1993/01/11,2018/02/21,88,1993,PA,golf,"Martin, Mcknight and Clark"
Kimberly,Ramsey,1993/10/04,2018/09/18,78,1975,AR,golf,Rivera Ltd
Charles,Williams,1993/05/23,2018/11/07,53,1974,CT,golf,Rivera-Morrow
Derek,Brown,1984/05/10,2018/11/15,30,1973,SD,golf,Hunter Ltd
Maria,Ellison,1985/09/02,2018/11/28,30,1985,SD,golf,"Martin, Mcknight and Clark"
Robin,White,1987/04/06,2018/06/12,81,1984,PA,golf,Rivera Ltd
Cheryl,Klein,1984/04/17,2018/10/26,87,1972,IA,golf,"Alvarez, Schaefer and Robertson"
Susan,Williams,1996/11/18,2018/01/31,59,1983,DC,golf,Rivera-Morrow
Cameron,Pruitt,1994/01/05,2019/01/04,41,1983,MD,golf,"Mullen, Huffman and Vasquez"
Brittney,Brown,1997/05/27,2018/11/21,44,1994,PA,golf,Scott and Sons
Victoria,Greer,1977/10/08,2018/02/14,42,1972,MI,golf,Williams-Stephenson
Bobby,Maldonado,1986/12/08,2018/07/15,52,1986,MT,golf,Williams-Stephenson
Joshua,Bailey,1974/11/28,2018/05/11,51,1974,MT,golf,"Brown, Vasquez and Sanchez"
Angela,Gay,1995/06/17,2018/04/23,52,1970,AZ,golf,"Mullen, Huffman and Vasquez"
Nancy,Briggs,1989/06/22,2018/04/30,62,1982,ND,golf,Williams-Stephenson
Kathleen,Warren,1989/12/04,2018/04/29,54,1984,DC,golf,Scott and Sons
Jillian,Martin,1992/06/18,2018/01/19,79,1981,AK,golf,"Mullen, Huffman and Vasquez"
Alison,Lutz,1993/05/10,2018/08/11,63,1984,TX,golf,"Kelley, Gilbert and Jackson"
Melanie,Golden,1992/05/23,2018/09/19,57,1975,CO,golf,Williams-Stephenson
Brian,Rios,1991/08/01,2018/06/29,52,1972,PA,golf,"Jackson, Carlson and Contreras"
Melody,Campos,1980/03/23,2018/07/27,60,1978,FL,golf,Parker Group
Katherine,Daniels,1994/07/27,2018/08/09,64,1985,VT,golf,Rivera Ltd
Sarah,Meyers,1986/02/08,2018/04/16,79,1971,OR,golf,Keller Group
John,Allen,1998/01/26,2018/01/14,99,1993,CO,golf,Taylor-Alvarez
Brian,Johnson,1990/05/21,2018/03/28,76,1975,CO,golf,"Martin, Mcknight and Clark"
Heather,Cooper,1998/08/15,2018/03/19,99,1974,AR,golf,"Alvarez, Schaefer and Robertson"
Adam,Brooks,1986/03/25,2018/04/07,36,1975,LA,golf,"Kelley, Gilbert and Jackson"
Christopher,Powers,1980/01/22,2018/05/21,60,1977,WA,golf,Williams-Stephenson
Aaron,Forbes,1984/08/17,2018/05/13,57,1975,SC,golf,"Brown, Vasquez and Sanchez"
Michael,Pierce,1975/02/13,2018/10/23,69,1971,PA,golf,Taylor-Alvarez
Justin,Sampson,1990/11/23,2018/07/09,40,1978,NV,golf,Rivera Ltd
Joshua,Pierce,1985/03/31,2018/05/20,73,1981,DE,golf,Hunter Ltd
Timothy,Perkins,1981/03/05,2018/07/31,95,1978,NY,golf,Williams-Stephenson
Lisa,Freeman,1997/04/03,2018/04/20,53,1991,VA,golf,"Hopkins, Barnes and Ward"
Howard,Stewart,1991/08/23,2018/11/10,82,1978,MD,golf,Williams-Stephenson
Robert,Anderson,1986/08/06,2018/08/24,92,1976,TX,golf,Rivera-Morrow
Daniel,Sawyer,1994/06/02,2018/12/29,80,1985,TN,golf,Mcdonald Inc
Aaron,Anderson,1997/01/10,2018/03/05,88,1989,CT,golf,Keller Group
Jamie,Mcclain,1990/09/13,2018/07/23,30,1985,GA,golf,Scott and Sons
Douglas,Garcia,1981/01/08,2018/05/12,50,1980,GA,golf,"Brown, Vasquez and Sanchez"
John,Meyer,1988/08/23,2018/09/17,31,1976,AZ,golf,"Jackson, Carlson and Contreras"
Linda,Montoya,1987/04/03,2018/07/04,91,1984,NM,golf,
James,Jones,1997/06/09,2018/04/25,38,1974,VT,golf,Mcdonald Inc
Shawn,Graves,1995/02/28,2018/09/16,94,1979,NE,golf,Rivera-Morrow
Norman,Wells,1988/06/25,2018/08/25,62,1978,MD,golf,Rivera-Morrow
Michael,Lam,1978/03/14,2018/05/24,75,1970,HI,golf,Taylor-Alvarez
Laura,Nash,1990/07/20,2018/06/29,81,1970,OK,golf,Keller Group
Carla,Mitchell,1972/01/21,2018/07/06,65,1971,AL,golf,Hunter Ltd
Joseph,Taylor,1988/11/24,2018/04/18,74,1983,ND,golf,"Smith, Torres and Matthews"
Mark,Greene,1980/08/31,2018/10/19,37,1974,LA,golf,"Hopkins, Barnes and Ward"
Amanda,Robinson,1995/10/19,2018/11/29,77,1970,LA,golf,"Kelley, Gilbert and Jackson"
Amanda,Kennedy,1990/08/08,2018/03/19,85,1985,WA,golf,"Jackson, Carlson and Contreras"
Sarah,Parker,1997/02/06,2018/09/09,60,1981,RI,golf,"Kelley, Gilbert and Jackson"
Richard,Payne,1989/07/25,2018/02/07,43,1989,OK,golf,Taylor-Alvarez
Shirley,Zimmerman,1979/11/16,2018/12/23,37,1974,TX,golf,"Jackson, Carlson and Contreras"
Ruth,Valdez,1987/02/15,2018/12/16,54,1986,NM,golf,Hunter Ltd
Justin,Stewart,1988/10/09,2018/01/21,79,1987,RI,golf,Williams-Stephenson
Sheila,Fisher,1998/10/09,2018/02/23,80,1988,RI,golf,"Hopkins, Barnes and Ward"
Jennifer,Sanchez,1985/08/29,2018/05/30,41,1982,WA,golf,"Alvarez, Schaefer and Robertson"
John,Stark,1983/08/13,2018/01/24,72,1970,OK,golf,"Smith, Torres and Matthews"
Shelly,Bradford,1998/03/09,2018/11/12,48,1973,CA,golf,"Kelley, Gilbert and Jackson"
Jonathan,Baldwin,1983/11/30,2018/04/05,91,1975,DC,golf,"Alvarez, Schaefer and Robertson"
Brooke,Key,1984/10/22,2018/08/09,49,1981,MD,golf,"Mullen, Huffman and Vasquez"
Morgan,Ruiz,1998/12/09,2018/06/10,30,1977,NE,golf,Peterson and Sons
Natasha,Smith,1997/07/08,2018/10/31,74,1980,LA,golf,"Martin, Mcknight and Clark"
Karen,Guzman,1986/10/17,2018/12/24,92,1975,ME,golf,"Kelley, Gilbert and Jackson"
Shannon,Taylor,1991/03/25,2018/05/19,94,1979,WV,golf,Rivera Ltd
Matthew,Murphy,1983/01/16,2018/06/10,48,1971,WI,golf,Pearson Group
Jonathan,Johnson,1970/07/18,2018/08/05,75,1970,TN,golf,Hunter Ltd
Carolyn,Lee,1981/12/26,2018/12/03,66,1975,AK,golf,Williams-Stephenson
Jennifer,Anderson,1982/07/05,2018/06/01,85,1973,NE,golf,"Alvarez, Schaefer and Robertson"
Tara,Jones,1994/01/12,2018/04/29,52,1984,NV,golf,Scott and Sons
Ryan,Mullins,1989/04/06,2018/06/29,46,1973,KS,golf,Williams-Stephenson
Deborah,Morris,1991/10/11,2018/04/01,56,1985,LA,golf,"Smith, Torres and Matthews"
Timothy,Harris,1979/10/07,2018/08/03,35,1974,SC,golf,Peterson and Sons
Kelli,Garrett,1992/11/08,2018/09/12,44,1970,PA,golf,Rivera Ltd
Carrie,Oliver,1997/09/02,2018/01/21,94,1996,AZ,golf,Peterson and Sons
Anna,Williams,1998/01/14,2018/11/26,65,1994,WV,golf,"Martin, Mcknight and Clark"
Kirk,Allen,1998/11/05,2018/08/29,75,1992,WV,golf,Bruce Inc
Chad,Knox,1976/03/20,2018/10/24,91,1973,MT,golf,"Kelley, Gilbert and Jackson"
Javier,Wheeler,1984/11/17,2018/07/07,88,1970,NV,golf,Bruce Inc
Eugene,Reed,1985/05/03,2018/06/18,52,1983,UT,golf,
Joshua,Michael,1978/11/07,2018/08/06,63,1971,WI,golf,Keller Group
Andrew,Bautista,1994/11/25,2018/10/29,70,1987,WV,golf,"Hopkins, Barnes and Ward"
Richard,Marshall,1996/06/21,2018/11/16,65,1972,MI,golf,"Hopkins, Barnes and Ward"
Alison,Joseph,1995/03/13,2018/04/25,84,1991,GA,golf,Keller Group
Rhonda,Flores,1992/05/28,2018/04/07,70,1989,DC,golf,Rivera-Morrow
Cody,Atkinson,1995/11/24,2018/10/17,32,1984,AZ,golf,Williams-Stephenson
Lisa,Rodriguez,1998/07/13,2018/04/10,66,1994,FL,golf,Parker Group
Timothy,Johnson,1980/01/10,2018/10/05,81,1979,MT,golf,Williams-Stephenson
Michael,Perez,1991/12/11,2018/08/24,98,1974,NH,golf,Mcdonald Inc
Jacqueline,Allen,1980/03/27,2018/07/31,75,1972,MN,golf,Parker Group
Michael,Wilson,1988/08/25,2018/09/09,31,1976,IL,golf,"Martin, Mcknight and Clark"
Stacy,Taylor,1995/02/01,2018/02/07,91,1991,DE,golf,"Alvarez, Schaefer and Robertson"
Seth,Hayden,1983/04/22,2018/05/29,55,1982,DE,golf,"Hopkins, Barnes and Ward"
Jason,Hardy,1991/03/07,2018/03/21,45,1990,RI,golf,Rivera-Morrow
Jocelyn,Murphy,1975/10/31,2018/01/22,96,1970,IA,golf,Hunter Ltd
Henry,Walters,1990/02/28,2018/05/20,94,1988,NH,golf,"Kelley, Gilbert and Jackson"
Angela,Shaw,1995/08/05,2018/11/24,38,1970,WV,golf,"Kelley, Gilbert and Jackson"
George,Evans,1992/02/04,2018/12/07,99,1988,AL,golf,Pearson Group
Joel,Moore,1990/12/07,2018/07/22,62,1976,WA,golf,"Brown, Vasquez and Sanchez"
Adrian,Gross,1998/03/31,2018/11/01,51,1981,IN,golf,Peterson and Sons
Jill,Lane,1983/05/29,2018/02/14,39,1982,HI,golf,"Brown, Vasquez and Sanchez"
Mary,Travis,1995/02/03,2018/06/24,50,1991,VA,golf,Mcdonald Inc
Alexander,Eaton,1975/03/19,2018/06/21,88,1971,NE,golf,"Martin, Mcknight and Clark"
Charles,Williams,1998/04/14,2018/10/12,71,1977,ND,golf,"Mullen, Huffman and Vasquez"
Dakota,Hunter,1973/02/08,2018/02/14,35,1972,AR,golf,Hunter Ltd
Jordan,Hall,1988/09/07,2018/02/02,36,1971,TN,golf,"Hopkins, Barnes and Ward"
Jacob,Hill,1998/08/19,2018/07/09,52,1990,IA,golf,"Jackson, Carlson and Contreras"
Lori,Zamora,1995/06/16,2018/09/15,47,1991,MN,golf,Rivera Ltd
Nicole,Walker,1989/12/20,2018/06/11,97,1988,TX,golf,Taylor-Alvarez
Jamie,Rodriguez,1981/04/23,2018/04/18,79,1975,NV,golf,Hunter Ltd
William,Summers,1997/11/20,2018/12/30,90,1978,NE,golf,"Kelley, Gilbert and Jackson"
Jesse,Stevens,1986/12/27,2018/04/04,85,1983,HI,golf,
Christopher,Munoz,1983/02/27,2018/12/31,89,1975,IL,golf,
Joseph,Martin,1988/11/02,2018/02/23,93,1972,CA,golf,Parker Group
Phillip,Schwartz,1993/04/14,2018/04/10,59,1970,AK,golf,"Jackson, Carlson and Contreras"
Karen,Gonzalez,1986/05/27,2018/02/25,40,1979,MI,golf,Mcdonald Inc
Patricia,Mitchell,1993/05/17,2018/11/28,71,1976,VA,golf,Mcdonald Inc
Shawn,Phillips,1997/06/26,2018/06/01,61,1980,NV,golf,Mcdonald Inc
Hannah,Brown,1977/11/12,2018/08/25,38,1973,MT,golf,Pearson Group
Jared,Hill,1983/08/09,2018/09/06,59,1978,WY,golf,"Brown, Vasquez and Sanchez"
James,Gomez,1995/12/06,2018/03/05,93,1983,AZ,golf,Hunter Ltd
Lindsay,Mendoza,1992/10/15,2018/03/08,70,1981,MD,golf,Williams-Stephenson
Melvin,Fleming,1982/02/10,2018/07/29,65,1981,WV,golf,
Jessica,Adams,1972/09/18,2018/07/10,89,1970,FL,golf,Pearson Group
Katherine,George,1997/10/14,2018/12/17,59,1997,NC,golf,"Smith, Torres and Matthews"
Mark,Lee,1995/11/25,2018/07/18,88,1985,WV,golf,Keller Group
Craig,Oliver,1995/01/02,2018/01/14,60,1989,HI,golf,Pearson Group
Richard,Hansen,1992/10/20,2018/07/05,73,1990,IL,golf,"Hopkins, Barnes and Ward"
Stanley,Coleman,1980/06/19,2018/04/09,92,1970,LA,golf,"Smith, Torres and Matthews"
Andre,Santiago,1997/02/23,2018/10/01,78,1975,IL,golf,"Jackson, Carlson and Contreras"
Christopher,Johnson,1987/04/13,2018/10/14,67,1970,WV,golf,"Martin, Mcknight and Clark"
Yvonne,Johnson,1993/10/08,2018/06/19,49,1977,ME,golf,Peterson and Sons
Jennifer,Peterson,1992/09/29,2018/06/27,88,1970,NM,golf,Williams-Stephenson
Kevin,Bennett,1988/11/27,2018/05/01,51,1984,ME,golf,Keller Group
Kyle,Butler,1989/12/19,2018/07/18,71,1975,AZ,golf,Taylor-Alvarez
Amanda,Nguyen,1995/11/08,2018/03/07,61,1994,OK,golf,"Jackson, Carlson and Contreras"
Katherine,Zuniga,1989/02/13,2018/04/13,96,1988,ID,golf,Mcdonald Inc
Kevin,Harris,1986/11/15,2018/02/02,51,1979,PA,golf,Peterson and Sons
Ryan,Summers,1993/01/28,2018/10/24,85,1982,WY,golf,"Mullen, Huffman and Vasquez"
Maria,Stevens,1989/02/11,2018/02/10,52,1982,IA,golf,Mcdonald Inc
Courtney,Taylor,1996/08/21,2018/11/03,88,1976,ND,golf,
Robert,Garcia,1976/09/28,2018/05/14,70,1971,NY,golf,Keller Group
Natasha,Wagner,1981/03/03,2018/02/26,77,1975,OK,golf,Parker Group
Brian,Miller,1986/07/02,2018/08/08,51,1979,RI,golf,"Jackson, Carlson and Contreras"
Robert,Welch,1997/11/21,2018/11/30,33,1991,ND,golf,Peterson and Sons
John,Gregory,1984/04/11,2018/11/15,65,1970,VT,golf,Pearson Group
Danielle,Wolf,1984/02/28,2018/10/20,32,1982,DC,golf,Williams-Stephenson
Brandon,Rollins,1990/08/27,2018/09/27,58,1978,CT,golf,"Brown, Vasquez and Sanchez"
Shannon,Davis,1997/12/12,2018/11/18,54,1981,RI,golf,Rivera-Morrow
Peter,Hall,1988/09/26,2018/12/23,31,1987,AL,golf,
Arthur,Brown,1986/11/08,2018/09/21,79,1978,MN,golf,"Martin, Mcknight and Clark"
Timothy,Jones,1988/02/05,2018/12/31,52,1986,NV,golf,"Kelley, Gilbert and Jackson"
John,Erickson,1991/11/15,2018/03/20,83,1976,NM,golf,Williams-Stephenson
Daniel,Diaz,1984/08/14,2018/02/19,68,1972,VA,golf,Rivera Ltd
Dean,Martin,1996/07/29,2018/07/07,60,1993,WA,golf,Pearson Group
Derek,Bell,1998/11/27,2018/08/26,85,1988,NJ,golf,Peterson and Sons
Adam,Gallegos,1992/12/02,2018/06/13,47,1984,HI,golf,Keller Group
Selena,Hayden,1994/03/08,2018/01/27,62,1989,IA,golf,"Martin, Mcknight and Clark"
Jeffery,Smith,1998/11/06,2018/05/14,54,1974,UT,golf,"Kelley, Gilbert and Jackson"
William,Mullins,1979/08/17,2018/06/10,36,1971,ND,golf,Williams-Stephenson
Matthew,Wagner,1994/02/17,2018/12/09,44,1991,VA,golf,"Kelley, Gilbert and Jackson"
Allison,House,1982/11/04,2018/05/19,59,1976,VT,golf,Scott and Sons
Samuel,Davis,1990/06/20,2018/12/08,96,1973,VA,golf,"Alvarez, Schaefer and Robertson"
Sabrina,Potter,1979/07/10,2018/10/15,54,1976,CT,golf,Rivera-Morrow
Veronica,Lewis,1990/02/07,2018/01/12,66,1976,NJ,golf,Pearson Group
Daniel,Byrd,1982/10/19,2018/11/19,39,1973,ND,golf,Pearson Group
Kurt,Guerra,1991/01/06,2018/09/21,82,1983,CO,golf,Scott and Sons
Ashley,Horne,1984/02/29,2018/11/01,84,1970,NC,golf,Parker Group
Tiffany,Monroe,1974/03/30,2018/08/26,92,1972,NV,golf,"Jackson, Carlson and Contreras"
Evelyn,Huynh,1974/12/05,2018/08/23,96,1971,WY,golf,Rivera Ltd
Lauren,Butler,1995/12/31,2018/07/10,44,1979,NY,golf,"Brown, Vasquez and Sanchez"
Michael,Hampton,1993/09/10,2018/11/09,76,1971,VA,golf,Hunter Ltd
Robert,Peters,1997/06/05,2018/10/02,69,1996,SD,golf,
Angela,Cole,1993/05/03,2018/05/25,60,1991,AL,golf,Taylor-Alvarez
Christy,Baker,1989/10/30,2018/08/03,47,1970,RI,golf,"Alvarez, Schaefer and Robertson"
Brandon,Watkins,1981/02/18,2018/04/05,78,1974,CA,golf,Mcdonald Inc
Laura,Harrison,1981/07/19,2018/12/03,59,1975,ID,golf,"Hopkins, Barnes and Ward"
Ricky,Holden,1990/12/09,2018/07/14,39,1978,NY,golf,"Jackson, Carlson and Contreras"
Joshua,Bryant,1986/07/24,2018/07/09,58,1981,NJ,golf,"Alvarez, Schaefer and Robertson"
Patricia,Harris,1980/04/16,2018/05/04,74,1970,DC,golf,Taylor-Alvarez
Stephen,Hicks,1998/06/07,2018/11/13,71,1976,NH,golf,Pearson Group
Heather,Jackson,1998/07/18,2018/07/31,46,1970,MA,golf,Keller Group
Steven,Matthews,1983/03/03,2018/02/01,80,1980,MT,golf,"Kelley, Gilbert and Jackson"
Blake,Hill,1998/08/22,2018/12/21,61,1971,ME,golf,Scott and Sons
Dwayne,Davis,1973/06/13,2018/11/04,74,1971,CO,golf,Pearson Group
Lauren,Gordon,1986/07/17,2018/12/15,70,1971,CO,golf,"Martin, Mcknight and Clark"
Barbara,Contreras,1979/05/21,2018/08/26,57,1975,AZ,golf,"Alvarez, Schaefer and Robertson"
Charles,Santiago,1990/05/26,2018/05/15,97,1983,TN,golf,Hunter Ltd
Jennifer,Day,1991/05/07,2018/11/13,57,1977,MD,golf,Keller Group
Felicia,Johnson,1992/03/19,2018/04/16,31,1985,CA,golf,"Hopkins, Barnes and Ward"
Melissa,Love,1989/02/22,2018/06/11,80,1972,MI,golf,
Christine,Butler,1991/03/30,2018/04/25,74,1975,NJ,golf,Pearson Group
Nancy,Bryan,1980/09/20,2018/02/15,83,1979,IN,golf,
Alyssa,Berry,1986/05/16,2018/02/10,31,1986,VA,golf,"Martin, Mcknight and Clark"
Cindy,Farmer,1991/01/02,2018/05/16,85,1981,PA,golf,Mcdonald Inc
Brian,Ellis,1990/02/26,2018/10/04,57,1973,VT,golf,"Smith, Torres and Matthews"
Henry,Brown,1998/03/26,2018/11/06,95,1998,FL,golf,"Brown, Vasquez and Sanchez"
Sally,Smith,1990/09/29,2018/12/02,41,1977,NM,golf,"Kelley, Gilbert and Jackson"
Russell,Morse,1991/03/06,2018/09/16,71,1981,CO,golf,Mcdonald Inc
Tiffany,Castillo,1993/10/20,2018/12/07,62,1985,KY,golf,Williams-Stephenson
Sonia,Clark,1991/02/25,2018/10/08,52,1991,WA,golf,
Penny,Wiggins,1992/09/28,2018/12/25,61,1985,DC,golf,"Mullen, Huffman and Vasquez"
Renee,Chan,1988/10/14,2018/12/09,49,1980,IN,golf,"Kelley, Gilbert and Jackson"
David,Cooper,1981/11/01,2018/09/25,52,1975,MO,golf,"Alvarez, Schaefer and Robertson"
Joshua,White,1990/04/28,2018/09/29,81,1985,WA,golf,Hunter Ltd
Anna,Lynch,1996/03/01,2018/04/12,94,1993,HI,golf,Peterson and Sons
Jamie,Johnson,1997/12/09,2018/09/13,92,1996,ND,golf,Rivera Ltd
Aaron,Grant,1972/06/05,2018/07/02,60,1970,WY,golf,
Cassandra,Moore,1996/03/19,2018/01/12,52,1982,NV,golf,"Mullen, Huffman and Vasquez"
Andrew,Fitzgerald,1991/05/31,2018/04/28,36,1984,IL,golf,Parker Group
Katherine,Tate,1989/11/23,2018/11/28,77,1982,ID,golf,"Mullen, Huffman and Vasquez"
Spencer,Dunlap,1998/06/24,2018/04/03,47,1994,KS,golf,"Jackson, Carlson and Contreras"
Brandi,Chan,1995/12/01,2018/03/09,52,1978,PA,golf,Taylor-Alvarez
Shawn,Allen,1990/08/13,2018/11/25,61,1982,AL,golf,"Brown, Vasquez and Sanchez"
Lawrence,Davis,1983/06/05,2018/06/10,99,1978,IL,golf,"Martin, Mcknight and Clark"
Sarah,Shannon,1982/05/30,2018/08/01,75,1972,AR,golf,"Smith, Torres and Matthews"
